customer_id,name,email,signup_date,country,is_premium
e50ab504-38b4-4840-b3a0-76dacdefea91,Sarah Williams,sarah.williams@yahoo.com,2025-06-12T23:28:46.419827,Canada,False
58958151-d4e7-4c18-9d76-f6284f3a9c92,Emma Davis,emma.davis@outlook.com,2024-02-05T23:28:46.419835,Canada,False
8e96c0f4-acb0-4355-abc3-930f2cb52705,Jane Davis,jane.davis@hotmail.com,2024-03-03T23:28:46.419844,Germany,True
b8745775-6c0a-4900-912a-d85ccb26d30f,Emily Johnson,emily.johnson@outlook.com,2023-04-13T23:28:46.419851,India,True
5a9c73b0-5b39-43d3-b9f8-0cfd9255abf3,John Garcia,john.garcia@outlook.com,2025-06-09T23:28:46.419861,UK,False
4dcc8373-9aef-4f4f-9a45-f33b53c851b4,Emma Smith,emma.smith@hotmail.com,2024-10-24T23:28:46.419876,France,False
8bbdf75f-434b-4538-8200-c3cbf7937310,Michael Smith,michael.smith@hotmail.com,2025-04-16T23:28:46.419884,France,True
28a037d4-05a7-4ac1-99d2-ac1467bfab4a,Michael Smith,michael.smith@yahoo.com,2023-06-01T23:28:46.419892,India,False
fe86b20a-99b1-4e28-b101-d08f240e1f40,Emily Garcia,emily.garcia@outlook.com,2023-09-12T23:28:46.419901,Japan,False
c739bcb9-82af-4b82-964d-9d477431a409,John Garcia,john.garcia@gmail.com,2024-01-08T23:28:46.419913,UK,False
6341d3df-0898-4915-bf81-29998ab3242c,David Jones,david.jones@yahoo.com,2024-01-01T23:28:46.419922,UK,False
83203087-0c9a-41fe-9222-af62c9fd2e2b,Emily Jones,emily.jones@hotmail.com,2025-02-22T23:28:46.419935,UK,False
02cbea93-1dfe-42ed-ac0f-db983839a6ac,James Garcia,james.garcia@yahoo.com,2022-12-01T23:28:46.419946,UK,False
cebc80e7-c2b5-4e96-ad70-822c176dd1e2,Emily Smith,emily.smith@outlook.com,2024-02-20T23:28:46.419954,Canada,False
2cab6220-f771-40bd-9037-296f850c6f97,Emily Davis,emily.davis@yahoo.com,2024-08-07T23:28:46.419961,Canada,False
e97fa926-fb1e-4bc2-9621-a9ff1ac44a03,Jane Jones,jane.jones@gmail.com,2023-01-09T23:28:46.419968,USA,False
c6b1365f-92ae-474a-ad36-d661c23fbf07,Michael Miller,michael.miller@yahoo.com,2024-12-16T23:28:46.419976,Canada,False
c671a438-3cbd-4846-8a53-72a4d25d3667,Emma Smith,emma.smith@hotmail.com,2023-10-29T23:28:46.419983,Australia,False
93539aa3-f7d5-41ec-ab2d-39cf666a424f,David Davis,david.davis@yahoo.com,2022-11-16T23:28:46.419991,Australia,False
e4c59372-176c-4d8b-9aac-c2a8f9165be7,Emma Brown,emma.brown@outlook.com,2023-05-26T23:28:46.419998,India,False
ac80daad-d94b-4d46-a8d9-141604a1d87c,James Miller,james.miller@yahoo.com,2024-10-01T23:28:46.420005,Canada,False
b80d8ae5-21ac-4706-8008-b734ca4ffd6e,John Davis,john.davis@outlook.com,2025-04-17T23:28:46.420012,UK,False
2c8a7f78-56e4-4e34-a473-4a7e954dfe53,Jane Williams,jane.williams@outlook.com,2023-05-08T23:28:46.420022,Canada,False
65d1c792-1830-49fe-b978-aa72fdae2081,Jane Brown,jane.brown@hotmail.com,2023-11-29T23:28:46.420035,USA,False
cd99ae43-5af0-40e6-88cb-9b48de7f28be,John Miller,john.miller@outlook.com,2024-07-19T23:28:46.420045,Japan,True
d7a09621-3d03-46f9-904d-c52f88a15ae6,Emily Brown,emily.brown@gmail.com,2024-01-31T23:28:46.420055,UK,False
65f136df-d50c-480e-a0a4-ab0aad7e5647,Michael Williams,michael.williams@gmail.com,2024-04-05T23:28:46.420068,India,False
d95150b1-0536-4ec6-b61c-ab2ffe297310,Emma Davis,emma.davis@gmail.com,2025-06-04T23:28:46.420078,USA,False
b6dd7eb3-540b-4a94-b4be-d2353bc0e575,Sarah Williams,sarah.williams@hotmail.com,2025-03-31T23:28:46.420085,Germany,False
c325d984-3144-46c3-b985-c29795fba31f,David Johnson,david.johnson@gmail.com,2024-07-13T23:28:46.420096,Japan,False
2a46a712-9ebd-4e9c-8cbb-a80f7409e51d,Jane Johnson,jane.johnson@hotmail.com,2025-10-11T23:28:46.420109,Australia,False
1efb4733-dc0a-4564-a7e8-651aeabd3fa7,David Miller,david.miller@gmail.com,2023-11-22T23:28:46.420118,Australia,False
4e1d5a08-4325-4ee0-b7d6-afd3b4c27fd6,Michael Johnson,michael.johnson@outlook.com,2025-06-28T23:28:46.420126,USA,False
a4e91736-8e17-494c-bb57-6ff627f25d3e,Emma Smith,emma.smith@hotmail.com,2023-10-11T23:28:46.420134,Germany,True
4b9f6110-ebbd-4667-aef8-431099e0c8e9,Emily Johnson,emily.johnson@outlook.com,2024-07-08T23:28:46.420141,UK,False
c7784073-1f83-4aed-b5d9-bd6bbceaa352,Michael Smith,michael.smith@outlook.com,2023-12-21T23:28:46.420148,Canada,False
2fadc258-89af-4e45-a49b-c647c4e8e387,Emma Williams,emma.williams@yahoo.com,2025-07-07T23:28:46.420156,India,True
f7360ad0-aa55-42f3-b0b5-33e4dbfb4993,David Brown,david.brown@gmail.com,2024-10-01T23:28:46.420163,USA,False
396fb895-1076-420e-b317-62420af27875,David Miller,david.miller@hotmail.com,2024-06-13T23:28:46.420170,USA,False
647c94f8-aa5b-40e3-bd4c-0e6ff04b4c41,David Garcia,david.garcia@gmail.com,2024-01-04T23:28:46.420177,Germany,True
09b02d2f-586b-458e-90a8-7c1881bba840,Emily Miller,emily.miller@hotmail.com,2023-05-28T23:28:46.420184,Japan,False
a828ad7e-f481-43e0-9da6-eb45aee4dbf8,Michael Davis,michael.davis@hotmail.com,2023-10-23T23:28:46.420193,Germany,True
a8d4e6bc-039e-4e96-b6f7-3069e6f0afd7,James Johnson,james.johnson@hotmail.com,2024-11-09T23:28:46.420201,Germany,False
9cf31c5a-2127-4071-bc01-3457e6df171e,Jane Johnson,jane.johnson@outlook.com,2024-03-18T23:28:46.420208,Germany,False
d65c9605-62e5-43d6-a818-8852994c12e9,James Williams,james.williams@hotmail.com,2023-11-25T23:28:46.420218,India,True
71c4522d-949b-478a-9192-4eea5d1a1ea8,Emily Miller,emily.miller@outlook.com,2025-07-19T23:28:46.420231,UK,False
5d28f5e1-f315-4754-92eb-ef5dfff3fabf,Emily Williams,emily.williams@gmail.com,2025-01-25T23:28:46.420239,India,True
c9ec81ff-7a3a-499a-be59-9cf116c53da1,Michael Johnson,michael.johnson@yahoo.com,2023-10-25T23:28:46.420247,France,False
27043aa7-c897-4521-b925-903465147c43,John Williams,john.williams@hotmail.com,2023-10-16T23:28:46.420254,France,False
2593b9a3-286f-4dfc-b08c-81d2dc62e173,Jane Williams,jane.williams@outlook.com,2023-08-21T23:28:46.420261,France,False
75db391f-8f7c-4a34-8486-25e3cc4f9345,Sarah Johnson,sarah.johnson@gmail.com,2024-10-28T23:28:46.420268,India,False
4d3829b8-0a13-44a8-b839-5d17652bbc2c,Jane Jones,jane.jones@outlook.com,2023-05-15T23:28:46.420277,Australia,False
970cb2ff-1196-4b86-b9b9-4482d4366bda,Emma Brown,emma.brown@gmail.com,2025-02-09T23:28:46.420285,UK,False
fc154d36-1814-4b0d-b7db-7f8a5d54142c,Michael Davis,michael.davis@gmail.com,2024-01-29T23:28:46.420292,France,True
32f248ac-f2bf-496b-ba27-c5b6afc531c1,David Jones,david.jones@yahoo.com,2024-11-22T23:28:46.420299,France,False
8fbba1ef-6975-4be8-88f9-9a8e31682c27,Jane Brown,jane.brown@yahoo.com,2024-07-17T23:28:46.420307,India,True
afce5f6d-a9aa-4aa7-aeaf-6d3528da228e,Emily Garcia,emily.garcia@hotmail.com,2025-02-21T23:28:46.420314,UK,True
35626fa8-6cfe-48bf-b2be-1a0e5a7cc47f,David Miller,david.miller@hotmail.com,2022-12-03T23:28:46.420322,Japan,False
38fd3410-fb7b-4218-ac33-dd5bc9c2e720,Jane Williams,jane.williams@outlook.com,2025-06-15T23:28:46.420330,India,False
d480095c-44ea-490f-a00c-c32104de7c70,Emily Williams,emily.williams@yahoo.com,2025-02-22T23:28:46.420338,Japan,True
495108f5-f0b9-49c7-8628-10573eb416bb,Jane Williams,jane.williams@outlook.com,2024-12-11T23:28:46.420348,Canada,False
c7a8a79b-b845-4e1b-b725-836b26269706,Sarah Garcia,sarah.garcia@outlook.com,2025-06-05T23:28:46.420362,Germany,False
ad42b034-72c6-42c3-b099-324d0488666b,David Williams,david.williams@outlook.com,2022-11-17T23:28:46.420371,UK,False
af2e90c6-11cc-40a4-a7c1-a3568c60d81f,Michael Williams,michael.williams@outlook.com,2025-08-21T23:28:46.420379,USA,True
d92658be-020c-4c96-8b8d-ee6218a0aee0,John Jones,john.jones@yahoo.com,2023-07-14T23:28:46.420386,USA,False
29d8ea57-a0b2-430a-bf06-1bc079e15f34,David Jones,david.jones@hotmail.com,2024-06-30T23:28:46.420399,Japan,False
34149837-aa6a-4563-9cdd-912cd455556d,Emma Johnson,emma.johnson@gmail.com,2024-12-25T23:28:46.420409,India,False
5a35f400-2eca-4787-9d0c-3316e14448ca,Emma Davis,emma.davis@yahoo.com,2023-12-18T23:28:46.420419,Canada,False
cbe6e534-c30a-4fc7-b443-7adbe5efb573,Emily Garcia,emily.garcia@hotmail.com,2025-02-19T23:28:46.420429,France,True
17e4f798-ba56-49a1-baac-ec3d497fb273,Emily Brown,emily.brown@hotmail.com,2025-03-08T23:28:46.420440,Germany,False
31b838bc-5ca9-47fb-8f40-1d40427c064e,Sarah Williams,sarah.williams@gmail.com,2025-08-02T23:28:46.420451,Germany,False
df89ac35-5b17-4854-a307-207748c0607d,James Brown,james.brown@yahoo.com,2024-01-13T23:28:46.420465,France,False
2372f764-981c-4aaa-8468-6411fb3b3125,Michael Davis,michael.davis@hotmail.com,2023-01-27T23:28:46.420478,Germany,False
da85ac8a-61da-4869-a155-18d4100eaae1,John Johnson,john.johnson@hotmail.com,2023-01-13T23:28:46.420499,India,False
24369008-5b0c-4d28-9cdb-c37a76c6971d,Sarah Garcia,sarah.garcia@gmail.com,2025-08-02T23:28:46.420510,Germany,False
fef75ca1-815f-49b5-9982-6e9e84ed765a,Emma Jones,emma.jones@gmail.com,2025-04-07T23:28:46.420520,Japan,False
87feedfe-6d67-47be-aee2-91d040a3c4c1,David Garcia,david.garcia@hotmail.com,2023-10-26T23:28:46.420530,USA,False
dbba1c80-fe89-4966-9def-d9a652b72ae5,John Brown,john.brown@outlook.com,2024-04-01T23:28:46.420541,UK,False
c4addaac-ac98-4f42-99f3-9a4035fd5f35,Emma Jones,emma.jones@gmail.com,2025-02-23T23:28:46.420552,UK,False
3207f4b0-d83c-450b-b03c-938d421723e9,Emily Garcia,emily.garcia@outlook.com,2025-01-22T23:28:46.420563,Australia,False
fceb5005-c2ec-4588-a10a-3fc591d1ba4b,John Smith,john.smith@gmail.com,2025-02-06T23:28:46.420577,France,False
3c58097c-1fa7-40f0-94de-2f5e0cea95cb,Emma Williams,emma.williams@yahoo.com,2024-01-12T23:28:46.420588,France,False
9298ec18-7a0c-4081-b91f-62f2e7680a90,James Jones,james.jones@outlook.com,2023-01-10T23:28:46.420601,India,False
72b3b3fc-ff58-45c6-9ef5-b2557a1b71b6,Emma Smith,emma.smith@outlook.com,2024-01-05T23:28:46.420615,UK,False
3ce6be94-6d1d-4c47-9e5e-e602e0674253,David Smith,david.smith@hotmail.com,2024-05-19T23:28:46.420629,Australia,True
3a447082-74d9-4d0c-b642-7e85e9d9517b,Emma Williams,emma.williams@hotmail.com,2025-01-15T23:28:46.420641,Australia,True
14ac2258-5573-4cb8-97f4-6109cdecaf3b,Jane Brown,jane.brown@gmail.com,2023-05-25T23:28:46.420651,France,False
975a2154-333e-48a9-896d-9b2a0bd4cd59,Michael Miller,michael.miller@yahoo.com,2023-07-27T23:28:46.420662,India,True
7342623c-7a31-4b89-a87c-2615c26ae4d6,Michael Brown,michael.brown@outlook.com,2023-03-10T23:28:46.420694,Japan,False
70d03b0e-e7ec-4121-b3fa-7c1c1e6c006c,Michael Davis,michael.davis@outlook.com,2023-11-19T23:28:46.420707,Germany,False
8c7a3f2c-8591-4b2c-b329-f6d8502ddcc2,Sarah Brown,sarah.brown@outlook.com,2024-03-12T23:28:46.420719,Australia,False
f08ebb18-700f-438b-a010-8c06e0c34523,David Brown,david.brown@hotmail.com,2024-02-03T23:28:46.420731,India,False
357d757c-6093-4931-87dd-5d60c6cb2b20,David Jones,david.jones@gmail.com,2023-09-28T23:28:46.420743,Japan,False
0c3cea17-fdb4-49f2-b1bf-89bc5d038aca,Michael Jones,michael.jones@gmail.com,2024-04-03T23:28:46.420761,UK,False
25d61ec1-bb3e-4932-abb8-fb3fee94a4fa,Emma Jones,emma.jones@hotmail.com,2024-09-01T23:28:46.420771,Australia,False
04e40d29-22ea-4974-a632-6b5ad826503e,David Williams,david.williams@gmail.com,2024-07-11T23:28:46.420784,Australia,True
7768640a-56f8-40e1-803f-31ad1029b353,Sarah Brown,sarah.brown@gmail.com,2025-04-22T23:28:46.420796,Japan,False
b7fb1379-a1a6-4fde-8f45-b1b2f007d747,Emma Johnson,emma.johnson@yahoo.com,2025-11-03T23:28:46.420808,Canada,False
a2045834-82e2-4da0-8d6b-b73a15db2510,Emma Davis,emma.davis@yahoo.com,2024-04-04T23:28:46.420822,France,False
8a210310-635b-4cda-9c52-fd4d0d8d4800,John Johnson,john.johnson@yahoo.com,2022-11-14T23:28:46.420834,USA,False
b1b26d99-bb9b-41c6-a8e9-d14bc9af7aea,James Williams,james.williams@gmail.com,2023-08-23T23:28:46.420846,India,False
a94553c9-5d26-4043-8028-8f940b427dad,David Smith,david.smith@gmail.com,2024-03-12T23:28:46.420858,UK,False
869e15ea-dd35-4388-a73f-875e520bb815,David Davis,david.davis@hotmail.com,2025-02-12T23:28:46.420869,India,False
584ee86e-acdb-46fe-8c20-2fb3a42a2c28,Sarah Johnson,sarah.johnson@outlook.com,2024-12-16T23:28:46.420885,India,False
342c7873-1596-4d2d-9605-f0668fabcc1b,Michael Smith,michael.smith@outlook.com,2024-03-19T23:28:46.420899,Australia,False
a218bafd-37ca-480c-baf3-902e64e81f56,James Miller,james.miller@outlook.com,2025-05-20T23:28:46.420910,Japan,True
d275d5d0-7cbc-401e-803c-9daa204a368c,Michael Williams,michael.williams@hotmail.com,2024-01-21T23:28:46.420923,Australia,True
404de692-7a14-4885-aebd-1aa0522e5127,David Miller,david.miller@yahoo.com,2023-05-14T23:28:46.420933,Germany,False
2a4bb1c4-ee0c-4e4a-a047-dc486e8a0482,David Smith,david.smith@outlook.com,2023-11-08T23:28:46.420950,Australia,True
eb79bcaf-2333-45e9-9cf5-7155809cc8f7,Jane Davis,jane.davis@outlook.com,2024-12-21T23:28:46.420962,Japan,False
d1c20c7e-e339-471c-9010-559e9df9b8e0,Jane Jones,jane.jones@outlook.com,2024-08-18T23:28:46.420973,Australia,False
d01ba2ab-b3bb-4f5f-9acf-7fd02e012cf4,Emma Williams,emma.williams@hotmail.com,2023-10-10T23:28:46.420987,Japan,False
6e142859-2fc2-4c48-b5de-e62f82ddbbcd,Sarah Brown,sarah.brown@gmail.com,2022-12-03T23:28:46.421000,India,False
07625f86-27d4-4804-822c-194b627839ff,Jane Johnson,jane.johnson@gmail.com,2023-01-13T23:28:46.421012,Australia,False
02217a75-3043-4419-ad4b-d6fc63f59001,Michael Garcia,michael.garcia@hotmail.com,2025-03-20T23:28:46.421032,Australia,False
99b2d1e0-7206-4d78-8db5-c5530dc03bbf,Jane Davis,jane.davis@gmail.com,2023-04-30T23:28:46.421045,Canada,False
ae8f4e8c-cb88-4a98-bbff-b2aedf05ebc5,Emma Smith,emma.smith@hotmail.com,2024-02-21T23:28:46.421057,USA,False
0f8f6272-5d54-47da-a07a-ad97cefd34b3,David Smith,david.smith@yahoo.com,2025-06-17T23:28:46.421069,USA,False
4e625191-f650-4f4e-9792-9a1c4f0f142a,Emily Johnson,emily.johnson@gmail.com,2025-06-25T23:28:46.421082,India,True
ebcdef75-f4c5-41d9-bf0f-bf3ff5c54c46,David Miller,david.miller@yahoo.com,2025-02-09T23:28:46.421095,Japan,False
eadcbc24-24f2-4b0a-9965-b4ec106f9cdf,James Davis,james.davis@hotmail.com,2023-10-06T23:28:46.421106,UK,False
89f83256-ad42-4136-889f-36c9f83489e3,Emily Johnson,emily.johnson@yahoo.com,2023-09-01T23:28:46.421120,Canada,False
534917bc-103f-48b0-9a57-3557b4214c05,John Smith,john.smith@outlook.com,2023-04-10T23:28:46.421133,Japan,False
6d156202-76b0-441d-ad28-0827c529f3e0,Sarah Brown,sarah.brown@hotmail.com,2023-12-06T23:28:46.421145,Canada,False
5728ff97-2aa0-4c70-a3e8-0c6e8415d979,Sarah Johnson,sarah.johnson@gmail.com,2023-07-09T23:28:46.421158,USA,False
c3dd50ea-3381-4798-a7ed-0d1636e21053,Sarah Johnson,sarah.johnson@gmail.com,2025-09-06T23:28:46.421170,India,True
01bfae04-8084-41f5-9a83-a39b3cc7eea0,Sarah Smith,sarah.smith@hotmail.com,2023-05-30T23:28:46.421183,Australia,False
9bdaec5b-7d57-40f6-913d-2b3184b088a0,John Williams,john.williams@outlook.com,2024-07-22T23:28:46.421195,France,False
37eb4bf5-0a87-420d-8679-bacd737ec08a,Sarah Jones,sarah.jones@yahoo.com,2022-12-12T23:28:46.421206,Australia,False
b120a4f7-219c-4621-b679-55e1964f0be9,David Jones,david.jones@gmail.com,2024-11-20T23:28:46.421217,Japan,False
d888cab3-be69-4feb-b2ea-a9923c90fcc4,John Garcia,john.garcia@hotmail.com,2022-12-05T23:28:46.421231,France,False
3706b05a-ea9a-4a28-8866-e006097f0b7e,James Williams,james.williams@outlook.com,2023-10-05T23:28:46.421243,Canada,False
6f898a0b-d583-435f-9d37-ccc56477947c,Sarah Brown,sarah.brown@outlook.com,2025-01-22T23:28:46.421256,India,True
7446d724-2c50-4420-bc61-ae3ffb5c38b0,James Miller,james.miller@yahoo.com,2023-09-10T23:28:46.421269,Australia,False
3ffbd932-9afe-4f1b-9cf9-0a9ce578d356,Sarah Garcia,sarah.garcia@gmail.com,2023-05-07T23:28:46.421281,France,True
9cd6dba1-a268-4cd7-b05f-c1dc47601941,Sarah Smith,sarah.smith@outlook.com,2023-10-03T23:28:46.421292,USA,True
0426da58-24b9-43a2-a57b-5189913ae8f5,Sarah Brown,sarah.brown@hotmail.com,2024-09-12T23:28:46.421305,France,False
defd9511-40a0-4031-a135-1fc7175cd0d1,John Brown,john.brown@yahoo.com,2025-03-18T23:28:46.421320,India,False
08306c9f-841b-4afe-aeff-42b22b575bf4,Sarah Miller,sarah.miller@yahoo.com,2024-01-25T23:28:46.421333,Germany,False
70c0f332-c074-4a0a-a6ef-3d5c0fc05e01,Emma Garcia,emma.garcia@outlook.com,2024-05-27T23:28:46.421351,France,False
69aa53be-c3cc-4942-8c53-e3f92a1efd14,Emma Johnson,emma.johnson@hotmail.com,2024-01-28T23:28:46.421362,Australia,False
f7e88171-9d39-44ab-8a97-deff6441d182,Emily Miller,emily.miller@gmail.com,2024-08-17T23:28:46.421374,Canada,True
f6b1c6e5-fcee-45ff-90b4-d3a83e2a49f9,David Miller,david.miller@outlook.com,2025-01-05T23:28:46.421386,Australia,False
c992963b-872b-4fc9-b1ad-58d8033f5e4c,Sarah Miller,sarah.miller@yahoo.com,2023-01-26T23:28:46.421396,France,False
e9b1fda8-a652-4c27-8aba-85ba0b277759,Emma Davis,emma.davis@hotmail.com,2024-12-04T23:28:46.421407,France,False
e5a58881-5f25-4ba7-a9f8-56d7de87d0d1,Michael Davis,michael.davis@yahoo.com,2025-07-16T23:28:46.421419,USA,True
0681fdd5-52d1-49c7-b5c6-2282ea56db87,John Smith,john.smith@hotmail.com,2025-02-05T23:28:46.421432,Australia,True
118cbf77-1774-4a80-b940-a3f480c34df2,Michael Smith,michael.smith@yahoo.com,2023-01-13T23:28:46.421446,India,False
ba8d807c-fa96-40ad-afc6-09fe3177cf4b,John Davis,john.davis@hotmail.com,2025-10-12T23:28:46.421457,USA,False
db1311c5-9e24-48a4-9045-7b38a64dfaf9,John Smith,john.smith@outlook.com,2024-04-05T23:28:46.421469,USA,False
a14ae6cc-2121-43ff-9b91-add73f50f021,Michael Johnson,michael.johnson@gmail.com,2022-12-06T23:28:46.421481,Canada,False
72bc0425-8d26-44f7-b8dd-0e77a30294df,Sarah Jones,sarah.jones@outlook.com,2024-05-15T23:28:46.421493,Japan,True
201434f2-e481-432d-b87b-5399283803a5,Emily Miller,emily.miller@hotmail.com,2024-07-03T23:28:46.421504,Australia,False
cb3c958c-6f88-4648-8a9c-611a13f418c7,Jane Smith,jane.smith@gmail.com,2023-08-06T23:28:46.421517,Japan,False
0b888973-2821-4bd8-87f8-92a358bad179,Emma Smith,emma.smith@gmail.com,2024-11-28T23:28:46.421529,UK,False
6159789c-159f-4b70-90a4-c1eb84d71a1e,James Garcia,james.garcia@gmail.com,2022-11-28T23:28:46.421539,USA,False
1f91934d-96c7-4cdb-a6dd-14c5211d425b,Sarah Davis,sarah.davis@outlook.com,2025-08-10T23:28:46.421549,UK,False
e330aa7e-8c97-4567-9389-ef02ed2eacfb,John Williams,john.williams@outlook.com,2025-10-12T23:28:46.421561,Australia,False
6c13080b-2974-470b-aa28-afd502b4dcf0,James Johnson,james.johnson@outlook.com,2024-12-16T23:28:46.421575,Australia,False
0bd3e7a5-8767-4c2c-97a7-854fab606730,Emily Miller,emily.miller@yahoo.com,2025-06-06T23:28:46.421591,France,True
b3c00ea9-e5b1-45ec-8975-2f819fb9d336,Jane Miller,jane.miller@yahoo.com,2025-06-11T23:28:46.421604,France,False
50fa1c70-2b75-4947-afb7-b2595a364768,Emily Smith,emily.smith@outlook.com,2023-05-06T23:28:46.421620,India,False
70312504-389b-4ca2-9007-353ccf2dbef4,Emily Miller,emily.miller@hotmail.com,2024-10-29T23:28:46.421632,Japan,True
d3cb0ae6-9ecb-4732-81ad-ed50c34a7b04,David Brown,david.brown@gmail.com,2025-05-29T23:28:46.421644,Germany,False
a2bcc35e-eaca-4456-88f2-caced13f9cc7,James Williams,james.williams@hotmail.com,2024-02-04T23:28:46.421657,France,True
0b2401b2-3d30-4cf7-a09c-a938edfaa4af,Jane Smith,jane.smith@outlook.com,2023-05-18T23:28:46.421701,France,False
23fff952-b246-4b91-9192-96716e1c64e5,Jane Williams,jane.williams@gmail.com,2024-10-26T23:28:46.421716,Japan,False
d9bd236a-b11c-4f40-8641-26349f7713a3,James Johnson,james.johnson@gmail.com,2025-05-14T23:28:46.421728,France,True
2c210f2a-ca44-4037-94be-461f6ac41dca,Emily Miller,emily.miller@gmail.com,2024-03-26T23:28:46.421740,Japan,False
981db264-5c9e-46b2-8674-c5db5a9d1c9a,Jane Brown,jane.brown@yahoo.com,2023-09-26T23:28:46.421752,Canada,False
62b4fce0-6b15-4b0e-99cc-949b67b952fb,David Jones,david.jones@outlook.com,2023-02-08T23:28:46.421765,Canada,True
6bc9baf6-1c75-4097-a101-e9ca456e4816,Michael Miller,michael.miller@outlook.com,2023-07-05T23:28:46.421779,Germany,False
d5002f37-a8da-43f1-9dc5-d93bf1f1c32c,Jane Garcia,jane.garcia@outlook.com,2024-06-26T23:28:46.421791,India,False
37fc2838-2485-4d91-8c50-63348358e1f8,Emma Johnson,emma.johnson@yahoo.com,2024-02-29T23:28:46.421804,USA,False
10a9565f-8d4e-437b-861c-91dec85d4cb7,Emily Miller,emily.miller@outlook.com,2023-05-27T23:28:46.421816,France,False
59becfa9-9a34-402c-924c-68c368b0b811,Michael Jones,michael.jones@outlook.com,2024-09-28T23:28:46.421829,India,False
e5e26b85-b943-433a-ac5a-8f2c52ba2229,Michael Miller,michael.miller@outlook.com,2024-03-27T23:28:46.421841,India,False
b1637ff9-be7c-4599-b73d-1ef6ad451fdd,Emily Miller,emily.miller@outlook.com,2023-09-01T23:28:46.421857,France,True
c2a601ff-41e9-4246-932b-b14aacd01251,Sarah Williams,sarah.williams@gmail.com,2023-04-13T23:28:46.421872,Australia,False
f0694c84-feda-4f9b-92da-a9bdc1c9a303,David Johnson,david.johnson@hotmail.com,2023-01-26T23:28:46.421885,Canada,False
ce09ec42-1425-4fd4-8536-c65f8026999d,Sarah Jones,sarah.jones@yahoo.com,2023-07-01T23:28:46.421897,Japan,True
21db73cc-1bfc-4548-893c-364b10e4f2d9,Emma Davis,emma.davis@hotmail.com,2022-11-15T23:28:46.421910,Japan,True
bd270376-c0d5-4812-88c5-e76b5b47ed6e,Emily Johnson,emily.johnson@gmail.com,2024-06-23T23:28:46.421926,France,False
263048d3-c77e-47f3-b096-244f9e64345a,John Miller,john.miller@outlook.com,2023-06-16T23:28:46.421937,UK,True
86573e7c-fb0e-4122-9c22-46cb8e3265a0,Jane Jones,jane.jones@yahoo.com,2023-01-03T23:28:46.421949,Australia,False
e983c879-e3b0-4ba7-8f26-c417cddd4d3e,Emily Miller,emily.miller@hotmail.com,2023-01-24T23:28:46.421962,Canada,False
efe45784-9694-4297-aa36-1b33aff2f12d,John Davis,john.davis@gmail.com,2024-03-18T23:28:46.421974,Japan,True
05c97be5-ab51-4c33-986b-78fb7cc6288c,Jane Williams,jane.williams@outlook.com,2024-02-14T23:28:46.421987,France,False
d1b0ea63-69ee-4ec2-a6a8-1e1b42360e51,Sarah Davis,sarah.davis@outlook.com,2023-03-14T23:28:46.422000,UK,False
b2b3327e-ef7b-4802-84bb-8ad6bd1a9f21,Emma Garcia,emma.garcia@gmail.com,2024-03-09T23:28:46.422012,USA,True
06696f97-b51a-45f7-8b45-acafe0b6bf08,John Garcia,john.garcia@gmail.com,2024-12-12T23:28:46.422023,Australia,False
eb2ffdf0-1af4-434a-a8eb-bf396dbf7d84,Michael Garcia,michael.garcia@hotmail.com,2023-04-12T23:28:46.422035,Australia,False
c2deb452-5df9-426d-8f64-bba084dfceb3,Michael Williams,michael.williams@hotmail.com,2023-08-26T23:28:46.422046,USA,False
cc8091b7-f697-4e70-9c93-5041f5fe2324,Emma Miller,emma.miller@hotmail.com,2025-11-04T23:28:46.422058,Australia,False
9ff692f0-b399-4664-95a8-10443b7c7719,David Johnson,david.johnson@gmail.com,2024-10-27T23:28:46.422070,France,False
4e98a5b9-f987-4452-8e94-e36210270211,Sarah Davis,sarah.davis@gmail.com,2024-05-25T23:28:46.422084,India,False
6c92baa9-ea3a-4546-9034-c0eb1c5455b5,James Miller,james.miller@gmail.com,2023-12-02T23:28:46.422097,France,False
1df8be30-37cc-428f-874a-b85439d46bbe,Michael Jones,michael.jones@gmail.com,2025-02-12T23:28:46.422117,France,True
317efc6c-be58-4041-82bc-f101d37ffefe,Sarah Jones,sarah.jones@gmail.com,2024-11-04T23:28:46.422129,France,False
1a29cfbe-f19b-4f66-b009-41e6bf232e47,James Miller,james.miller@yahoo.com,2023-09-20T23:28:46.422141,Japan,False
21aae683-3a57-4482-83cd-2d553cabac10,Emma Williams,emma.williams@yahoo.com,2023-02-15T23:28:46.422154,Germany,False
5a7fa3e3-1e96-4c57-a95f-556d87a2b3d8,Michael Garcia,michael.garcia@hotmail.com,2025-07-27T23:28:46.422171,France,True
96b3bc51-2fa8-4019-b3b1-21f25cbf124f,Emma Williams,emma.williams@yahoo.com,2023-09-19T23:28:46.422184,India,False
919df88e-65c5-4d9c-ba55-f846cbc2d375,Emma Miller,emma.miller@hotmail.com,2023-02-17T23:28:46.422197,Canada,True
fd73512c-6f1f-41ce-9a6d-b14edb85d63a,John Brown,john.brown@outlook.com,2025-09-08T23:28:46.422210,Germany,False
606da2dc-e283-4278-aebb-3cdfe5a58173,David Williams,david.williams@hotmail.com,2023-02-03T23:28:46.422225,UK,True
